odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.5618981122970581, -0.6308668851852417, -0.9307462304377229, 0.04950438514650869, -0.01931971125304699, 0.6652324119516072, -0.5668087738378719, -0.921174135150077, 1762984992769675675, 
0.5646060705184937, -0.6343424916267395, -0.931295577456754, 0.04925676722137608, 0.002503856783732772, 0.668019015135787, -0.5658188062105454, -0.9213715961112761, 1762984992859811711, 
0.5703423023223877, -0.6422672271728516, -0.9322007253253116, 0.046115223913285625, -0.007216040510684252, 0.6743531119881876, -0.5743985924893296, -0.9208595175908668, 1762984993070743903, 
0.5729275345802307, -0.6457487344741821, -0.9321795328922284, 0.04142893481711105, -0.008837340399622917, 0.6779686025257953, -0.5834362557793211, -0.9222672434801669, 1762984993169705067, 
0.5751391649246216, -0.6492272615432739, -0.9328910951244352, 0.04780696082230642, -0.011228675954043865, 0.6790836915047924, -0.5909093362222757, -0.9275339387620724, 1762984993259722859, 
0.5806910395622253, -0.6565346717834473, -0.935387851736991, 0.03509947541076227, -0.0035184668377041817, 0.6916347370792352, -0.5917636732732438, -0.9261325519968714, 1762984993470685724, 
0.583344578742981, -0.6599777340888977, -0.9343029196386227, 0.04466306243639419, 0.006770026404410601, 0.6902584264012146, -0.5973511012380271, -0.9237346146933318, 1762984993569712284, 
0.5857053399085999, -0.6631695032119751, -0.9341687568723405, 0.043556648326559824, -0.00044258031994104385, 0.6926548659651908, -0.600641954424432, -0.9229653383976468, 1762984993659705780, 
0.5910133719444275, -0.6705167293548584, -0.9333936552728654, 0.04312211803558607, 0.020983334630727768, 0.699097999290434, -0.6069096827508569, -0.923485533599581, 1762984993868867116, 
0.5933377146720886, -0.6740521192550659, -0.9324155395015706, 0.04126794537389429, 0.0053702350705862045, 0.6999715645120181, -0.6077648515867925, -0.9217336476918889, 1762984993969715494, 
0.5957653522491455, -0.6771159768104553, -0.9325267522925793, 0.043518316213067856, -0.005658783949911594, 0.7052903654559564, -0.6083960293532914, -0.9220553841429132, 1762984994059719925, 
0.6006125807762146, -0.6840897798538208, -0.9331906711602073, 0.04128177585443105, -0.005588558968156576, 0.7041263281449183, -0.6161902805513957, -0.9280383427693467, 1762984994270694877, 
0.6031692028045654, -0.687170147895813, -0.9339707410758913, 0.03892756825931956, -0.0027474311646074057, 0.7117442670307605, -0.6216481191715342, -0.924793990854412, 1762984994369694984, 
0.6080988049507141, -0.6941389441490173, -0.9335061408322965, 0.040356199587176504, -0.002962161088362336, 0.7206699388099519, -0.6216827112928395, -0.9262352148123115, 1762984994579518981, 
0.6102244257926941, -0.6968415379524231, -0.9342641013591546, 0.03670788466806685, -0.011197924613952637, 0.7215495863009782, -0.6321046300231059, -0.9206992772189896, 1762984994670747626, 
0.6123306751251221, -0.7001330852508545, -0.9353697696264993, 0.04044702883138022, -0.009016633965075016, 0.7209239847415982, -0.6364603900334179, -0.9244288475749647, 1762984994769722463, 
0.6144117116928101, -0.7028992176055908, -0.9358559119440497, 0.0374276533468949, 0.004651485476642847, 0.7227129905980207, -0.6389494795372338, -0.9222747192369132, 1762984994859739458, 
0.6187748312950134, -0.7093664407730103, -0.9355061663254697, 0.03653135248951317, -0.006206657737493515, 0.7323001571629818, -0.6481992329978806, -0.9275617229866948, 1762984995070716412, 
0.6210562586784363, -0.712128758430481, -0.9375076144054971, 0.03616562898754408, -0.02094624936580658, 0.7303169241101193, -0.645067149496876, -0.9256179776183109, 1762984995169701281, 
0.6229884624481201, -0.7148205041885376, -0.93812050164212, 0.03578747145905734, -0.004057967569679022, 0.7296277715774072, -0.6486709313313052, -0.9302516843704611, 1762984995259719210, 
